year,month,day,hour,price_PT,price_ES,date
2023,3,17,11,50.0,50.0,2023-03-17
2023,3,17,12,49.2,49.2,2023-03-17
2023,3,17,13,32.26,32.26,2023-03-17
2023,3,17,14,29.59,29.59,2023-03-17
2023,3,17,15,27.83,27.83,2023-03-17
2023,3,17,16,27.83,27.83,2023-03-17
2023,3,17,17,29.59,29.59,2023-03-17
2023,3,17,18,49.1,49.1,2023-03-17
2023,3,17,19,57.15,57.15,2023-03-17
2023,3,17,20,91.0,91.0,2023-03-17
2023,3,17,21,127.69,127.69,2023-03-17
2023,3,17,22,115.0,115.0,2023-03-17
2023,3,17,23,110.35,110.35,2023-03-17
2023,3,18,0,95.0,95.0,2023-03-18
2023,3,18,1,111.4,111.4,2023-03-18
2023,3,18,2,105.87,105.87,2023-03-18
2023,3,18,3,97.96,97.96,2023-03-18
2023,3,18,4,95.0,95.0,2023-03-18
2023,3,18,5,96.18,96.18,2023-03-18
2023,3,18,6,99.8,99.8,2023-03-18
2023,3,18,7,103.5,103.5,2023-03-18
2023,3,18,8,105.43,105.43,2023-03-18
2023,3,18,9,100.64,100.64,2023-03-18
2023,3,18,10,97.96,97.96,2023-03-18
2023,3,18,11,85.0,85.0,2023-03-18
2023,3,18,12,84.0,84.0,2023-03-18
2023,3,18,13,84.06,84.06,2023-03-18
2023,3,18,14,80.42,80.42,2023-03-18
2023,3,18,15,85.0,85.0,2023-03-18
2023,3,18,16,70.0,70.0,2023-03-18
2023,3,18,17,74.32,74.32,2023-03-18
2023,3,18,18,95.0,95.0,2023-03-18
2023,3,18,19,113.45,113.45,2023-03-18
2023,3,18,20,128.26,128.26,2023-03-18
2023,3,18,21,144.15,144.15,2023-03-18
2023,3,18,22,132.92,132.92,2023-03-18
2023,3,18,23,129.95,129.95,2023-03-18
2023,3,19,0,118.46,118.46,2023-03-19
2023,3,19,1,110.03,110.03,2023-03-19
2023,3,19,2,106.0,106.0,2023-03-19
2023,3,19,3,99.6,99.6,2023-03-19
2023,3,19,4,99.18,99.18,2023-03-19
2023,3,19,5,98.74,98.74,2023-03-19
2023,3,19,6,103.36,103.36,2023-03-19
2023,3,19,7,100.0,100.0,2023-03-19
2023,3,19,8,102.45,102.45,2023-03-19
2023,3,19,9,99.34,99.34,2023-03-19
2023,3,19,10,69.99,69.99,2023-03-19
2023,3,19,11,65.0,65.0,2023-03-19
2023,3,19,12,65.0,65.0,2023-03-19
2023,3,19,13,66.25,66.25,2023-03-19
2023,3,19,14,69.55,69.55,2023-03-19
2023,3,19,15,69.55,69.55,2023-03-19
2023,3,19,16,50.0,50.0,2023-03-19
2023,3,19,17,58.0,58.0,2023-03-19
2023,3,19,18,69.15,69.15,2023-03-19
2023,3,19,19,104.0,104.0,2023-03-19
2023,3,19,20,152.91,152.91,2023-03-19
2023,3,19,21,144.71,144.71,2023-03-19
2023,3,19,22,135.27,135.27,2023-03-19
2023,3,19,23,132.9,132.9,2023-03-19
2023,3,20,0,130.0,130.0,2023-03-20
2023,3,20,1,124.0,124.0,2023-03-20
2023,3,20,2,114.94,114.94,2023-03-20
2023,3,20,3,113.06,113.06,2023-03-20
2023,3,20,4,110.18,110.18,2023-03-20
2023,3,20,5,110.25,110.25,2023-03-20
2023,3,20,6,116.4,116.4,2023-03-20
2023,3,20,7,135.77,135.77,2023-03-20
2023,3,20,8,148.43,148.43,2023-03-20
2023,3,20,9,140.0,140.0,2023-03-20
2023,3,20,10,123.01,123.01,2023-03-20
2023,3,20,11,115.0,115.0,2023-03-20
2023,3,20,12,105.01,105.01,2023-03-20
2023,3,20,13,100.2,100.2,2023-03-20
2023,3,20,14,100.0,100.0,2023-03-20
2023,3,20,15,97.25,97.25,2023-03-20
2023,3,20,16,98.73,98.73,2023-03-20
2023,3,20,17,110.0,110.0,2023-03-20
2023,3,20,18,125.0,125.0,2023-03-20
2023,3,20,19,132.45,132.45,2023-03-20
2023,3,20,20,165.47,165.47,2023-03-20
2023,3,20,21,152.36,152.36,2023-03-20
2023,3,20,22,135.49,135.49,2023-03-20
2023,3,20,23,127.5,127.5,2023-03-20
2023,3,21,0,117.04,117.04,2023-03-21
2023,3,21,1,120.79,120.79,2023-03-21
2023,3,21,2,112.28,112.28,2023-03-21
2023,3,21,3,111.56,111.56,2023-03-21
2023,3,21,4,108.65,108.65,2023-03-21
2023,3,21,5,110.0,110.0,2023-03-21
2023,3,21,6,118.21,118.21,2023-03-21
2023,3,21,7,130.09,130.09,2023-03-21
2023,3,21,8,145.66,145.66,2023-03-21
2023,3,21,9,138.01,138.01,2023-03-21
2023,3,21,10,127.18,127.18,2023-03-21
2023,3,21,11,115.11,115.11,2023-03-21
2023,3,21,12,107.04,107.04,2023-03-21
2023,3,21,13,102.45,102.45,2023-03-21
2023,3,21,14,100.09,100.09,2023-03-21
2023,3,21,15,99.1,99.1,2023-03-21
2023,3,21,16,99.0,99.0,2023-03-21
2023,3,21,17,102.46,102.46,2023-03-21
2023,3,21,18,114.07,114.07,2023-03-21
2023,3,21,19,132.93,132.93,2023-03-21
2023,3,21,20,143.9,143.9,2023-03-21
2023,3,21,21,137.33,137.33,2023-03-21
2023,3,21,22,135.0,135.0,2023-03-21
2023,3,21,23,129.72,129.72,2023-03-21
2023,3,22,0,123.5,123.5,2023-03-22
2023,3,22,1,109.0,109.0,2023-03-22
2023,3,22,2,100.0,100.0,2023-03-22
2023,3,22,3,105.0,105.0,2023-03-22
2023,3,22,4,112.38,112.38,2023-03-22
2023,3,22,5,113.06,113.06,2023-03-22
2023,3,22,6,116.7,116.7,2023-03-22
2023,3,22,7,118.78,118.78,2023-03-22
2023,3,22,8,124.8,124.8,2023-03-22
2023,3,22,9,121.0,121.0,2023-03-22
2023,3,22,10,100.0,100.0,2023-03-22
2023,3,22,11,72.28,72.28,2023-03-22
2023,3,22,12,69.01,69.01,2023-03-22
2023,3,22,13,60.69,60.69,2023-03-22
2023,3,22,14,59.1,59.1,2023-03-22
2023,3,22,15,66.8,66.8,2023-03-22
2023,3,22,16,68.5,68.5,2023-03-22
2023,3,22,17,69.01,69.01,2023-03-22
2023,3,22,18,99.88,99.88,2023-03-22
2023,3,22,19,120.78,120.78,2023-03-22
2023,3,22,20,140.0,140.0,2023-03-22
2023,3,22,21,125.98,125.98,2023-03-22
2023,3,22,22,124.8,124.8,2023-03-22
2023,3,22,23,120.25,120.25,2023-03-22
2023,3,23,0,111.42,111.42,2023-03-23
2023,3,23,1,100.0,100.0,2023-03-23
2023,3,23,2,87.77,87.77,2023-03-23
2023,3,23,3,79.61,79.61,2023-03-23
2023,3,23,4,79.61,79.61,2023-03-23
2023,3,23,5,80.0,80.0,2023-03-23
2023,3,23,6,91.93,91.93,2023-03-23
2023,3,23,7,102.91,102.91,2023-03-23
2023,3,23,8,112.45,112.45,2023-03-23
2023,3,23,9,109.2,109.2,2023-03-23
2023,3,23,10,87.94,87.94,2023-03-23
2023,3,23,11,65.89,59.1,2023-03-23
2023,3,23,12,47.07,47.07,2023-03-23
2023,3,23,13,42.16,42.16,2023-03-23
2023,3,23,14,42.06,42.06,2023-03-23
2023,3,23,15,54.61,54.61,2023-03-23
2023,3,23,16,57.6,57.6,2023-03-23
2023,3,23,17,58.9,58.9,2023-03-23
2023,3,23,18,65.85,65.85,2023-03-23
2023,3,23,19,102.91,102.91,2023-03-23
2023,3,23,20,115.99,115.99,2023-03-23
2023,3,23,21,122.61,122.61,2023-03-23
2023,3,23,22,113.05,113.05,2023-03-23
2023,3,23,23,103.56,103.56,2023-03-23
2023,3,24,0,95.23,95.23,2023-03-24
2023,3,24,1,56.74,56.74,2023-03-24
2023,3,24,2,46.15,46.15,2023-03-24
2023,3,24,3,43.43,43.43,2023-03-24
2023,3,24,4,42.67,42.67,2023-03-24
2023,3,24,5,38.87,38.87,2023-03-24
2023,3,24,6,44.41,44.41,2023-03-24
2023,3,24,7,66.28,66.28,2023-03-24
2023,3,24,8,84.29,84.29,2023-03-24
2023,3,24,9,82.9,82.9,2023-03-24
2023,3,24,10,63.57,63.57,2023-03-24
2023,3,24,11,44.8,44.8,2023-03-24
2023,3,24,12,32.26,32.26,2023-03-24
2023,3,24,13,29.28,29.28,2023-03-24
2023,3,24,14,29.25,20.54,2023-03-24
2023,3,24,15,29.25,12.26,2023-03-24
2023,3,24,16,31.41,11.22,2023-03-24
2023,3,24,17,30.0,29.59,2023-03-24
2023,3,24,18,44.5,44.5,2023-03-24
2023,3,24,19,79.39,79.39,2023-03-24
2023,3,24,20,116.23,116.23,2023-03-24
2023,3,24,21,112.08,112.08,2023-03-24
2023,3,24,22,113.29,113.29,2023-03-24
2023,3,24,23,105.0,105.0,2023-03-24
2023,3,25,0,99.96,99.96,2023-03-25
2023,3,25,1,49.71,49.71,2023-03-25
2023,3,25,2,48.92,48.92,2023-03-25
2023,3,25,3,49.1,49.1,2023-03-25
2023,3,25,4,57.5,57.5,2023-03-25
2023,3,25,5,54.89,54.89,2023-03-25
2023,3,25,6,57.61,57.61,2023-03-25
2023,3,25,7,55.01,55.01,2023-03-25
2023,3,25,8,68.77,68.77,2023-03-25
2023,3,25,9,49.0,49.0,2023-03-25
2023,3,25,10,32.26,32.26,2023-03-25
2023,3,25,11,20.0,20.0,2023-03-25
2023,3,25,12,24.0,24.0,2023-03-25
2023,3,25,13,40.0,2.0,2023-03-25
2023,3,25,14,12.0,1.73,2023-03-25
2023,3,25,15,11.2,0.1,2023-03-25
2023,3,25,16,10.43,0.0,2023-03-25
2023,3,25,17,10.43,1.79,2023-03-25
2023,3,25,18,11.2,10.0,2023-03-25
2023,3,25,19,44.9,44.9,2023-03-25
2023,3,25,20,55.79,55.79,2023-03-25
2023,3,25,21,77.0,77.0,2023-03-25
2023,3,25,22,69.01,69.01,2023-03-25
2023,3,25,23,58.91,58.91,2023-03-25
2023,3,26,0,48.92,48.92,2023-03-26
2023,3,26,1,45.1,45.1,2023-03-26
2023,3,26,2,35.0,35.0,2023-03-26
2023,3,26,3,29.59,29.59,2023-03-26
2023,3,26,4,32.26,32.26,2023-03-26
2023,3,26,5,30.0,30.0,2023-03-26
2023,3,26,6,32.26,32.26,2023-03-26
2023,3,26,7,27.83,27.83,2023-03-26
2023,3,26,8,28.1,28.1,2023-03-26
2023,3,26,9,18.1,18.1,2023-03-26
2023,3,26,10,4.16,4.16,2023-03-26
2023,3,26,11,0.1,0.1,2023-03-26
2023,3,26,12,0.0,0.0,2023-03-26
2023,3,26,13,0.0,0.0,2023-03-26
2023,3,26,14,0.0,0.0,2023-03-26
2023,3,26,15,0.0,0.0,2023-03-26
2023,3,26,16,0.0,0.0,2023-03-26
2023,3,26,17,0.0,0.0,2023-03-26
2023,3,26,18,0.0,0.0,2023-03-26
2023,3,26,19,11.35,11.35,2023-03-26
2023,3,26,20,74.83,74.83,2023-03-26
2023,3,26,21,104.63,104.63,2023-03-26
2023,3,26,22,99.42,99.42,2023-03-26
2023,3,26,23,82.25,82.25,2023-03-26
2023,3,27,0,96.0,96.0,2023-03-27
2023,3,27,1,96.0,96.0,2023-03-27
2023,3,27,2,94.15,94.15,2023-03-27
2023,3,27,3,87.48,87.48,2023-03-27
2023,3,27,4,83.99,83.99,2023-03-27
2023,3,27,5,84.9,84.9,2023-03-27
2023,3,27,6,97.18,97.18,2023-03-27
2023,3,27,7,112.9,112.9,2023-03-27
2023,3,27,8,140.0,140.0,2023-03-27
2023,3,27,9,153.77,153.77,2023-03-27
2023,3,27,10,123.33,123.33,2023-03-27
2023,3,27,11,94.15,94.15,2023-03-27
2023,3,27,12,70.1,70.1,2023-03-27
2023,3,27,13,69.92,69.92,2023-03-27
2023,3,27,14,68.87,68.87,2023-03-27
2023,3,27,15,68.15,68.15,2023-03-27
2023,3,27,16,49.25,49.25,2023-03-27
2023,3,27,17,49.25,49.25,2023-03-27
2023,3,27,18,66.43,66.43,2023-03-27
2023,3,27,19,100.0,100.0,2023-03-27
2023,3,27,20,127.48,127.48,2023-03-27
2023,3,27,21,187.6,187.6,2023-03-27
2023,3,27,22,163.68,163.68,2023-03-27
2023,3,27,23,142.46,142.46,2023-03-27
2023,3,28,0,132.05,132.05,2023-03-28
2023,3,28,1,131.77,131.77,2023-03-28
2023,3,28,2,120.0,120.0,2023-03-28
2023,3,28,3,114.8,114.8,2023-03-28
2023,3,28,4,110.93,110.93,2023-03-28
2023,3,28,5,105.16,105.16,2023-03-28
2023,3,28,6,114.48,114.48,2023-03-28
2023,3,28,7,130.0,130.0,2023-03-28
2023,3,28,8,147.49,147.49,2023-03-28
2023,3,28,9,155.11,155.11,2023-03-28
2023,3,28,10,125.0,125.0,2023-03-28
2023,3,28,11,116.7,116.7,2023-03-28
2023,3,28,12,100.0,100.0,2023-03-28
2023,3,28,13,89.0,89.0,2023-03-28
2023,3,28,14,80.0,80.0,2023-03-28
2023,3,28,15,72.87,72.87,2023-03-28
2023,3,28,16,70.43,70.43,2023-03-28
2023,3,28,17,70.43,70.43,2023-03-28
2023,3,28,18,73.92,73.92,2023-03-28
2023,3,28,19,88.0,88.0,2023-03-28
2023,3,28,20,128.92,128.92,2023-03-28
2023,3,28,21,160.0,160.0,2023-03-28
2023,3,28,22,140.01,140.01,2023-03-28
2023,3,28,23,127.3,127.3,2023-03-28
2023,3,29,0,113.54,113.54,2023-03-29
2023,3,29,1,98.53,98.53,2023-03-29
2023,3,29,2,91.99,91.99,2023-03-29
2023,3,29,3,92.0,92.0,2023-03-29
2023,3,29,4,99.44,99.44,2023-03-29
2023,3,29,5,98.34,98.34,2023-03-29
2023,3,29,6,99.2,99.2,2023-03-29
2023,3,29,7,100.49,100.49,2023-03-29
2023,3,29,8,109.6,109.6,2023-03-29
2023,3,29,9,121.87,121.87,2023-03-29
2023,3,29,10,98.53,98.53,2023-03-29
2023,3,29,11,50.15,50.15,2023-03-29
2023,3,29,12,45.5,45.5,2023-03-29
2023,3,29,13,29.59,29.59,2023-03-29
2023,3,29,14,29.59,29.59,2023-03-29
2023,3,29,15,11.35,11.35,2023-03-29
2023,3,29,16,4.16,4.16,2023-03-29
2023,3,29,17,4.16,4.16,2023-03-29
2023,3,29,18,4.16,4.16,2023-03-29
2023,3,29,19,14.0,14.0,2023-03-29
2023,3,29,20,48.5,48.5,2023-03-29
2023,3,29,21,102.28,102.28,2023-03-29
2023,3,29,22,105.8,105.8,2023-03-29
2023,3,29,23,101.5,101.5,2023-03-29
2023,3,30,0,93.0,93.0,2023-03-30
2023,3,30,1,35.0,35.0,2023-03-30
2023,3,30,2,40.0,33.01,2023-03-30
2023,3,30,3,33.0,33.0,2023-03-30
2023,3,30,4,33.9,33.9,2023-03-30
2023,3,30,5,33.9,33.9,2023-03-30
2023,3,30,6,34.5,34.5,2023-03-30
2023,3,30,7,45.0,45.0,2023-03-30
2023,3,30,8,75.0,75.0,2023-03-30
2023,3,30,9,91.0,91.0,2023-03-30
2023,3,30,10,55.0,55.0,2023-03-30
2023,3,30,11,33.01,33.01,2023-03-30
2023,3,30,12,29.59,29.59,2023-03-30
2023,3,30,13,12.93,12.93,2023-03-30
2023,3,30,14,4.16,4.16,2023-03-30
2023,3,30,15,4.0,4.0,2023-03-30
2023,3,30,16,0.1,0.1,2023-03-30
2023,3,30,17,0.1,0.1,2023-03-30
2023,3,30,18,0.1,0.1,2023-03-30
2023,3,30,19,4.16,4.16,2023-03-30
2023,3,30,20,32.0,32.0,2023-03-30
2023,3,30,21,46.0,46.0,2023-03-30
2023,3,30,22,46.0,46.0,2023-03-30
2023,3,30,23,33.9,33.9,2023-03-30
2023,3,31,0,31.27,31.27,2023-03-31
2023,3,31,1,27.83,27.83,2023-03-31
2023,3,31,2,19.9,19.9,2023-03-31
2023,3,31,3,16.27,16.27,2023-03-31
2023,3,31,4,14.0,14.0,2023-03-31
2023,3,31,5,12.0,12.0,2023-03-31
2023,3,31,6,15.0,15.0,2023-03-31
2023,3,31,7,17.68,17.68,2023-03-31
2023,3,31,8,27.83,27.83,2023-03-31
2023,3,31,9,32.0,32.0,2023-03-31
2023,3,31,10,23.9,23.9,2023-03-31
2023,3,31,11,16.27,16.27,2023-03-31
2023,3,31,12,5.47,5.47,2023-03-31
2023,3,31,13,4.16,4.16,2023-03-31
2023,3,31,14,4.16,4.16,2023-03-31
2023,3,31,15,1.6,1.6,2023-03-31
2023,3,31,16,0.2,0.2,2023-03-31
2023,3,31,17,0.19,0.19,2023-03-31
2023,3,31,18,1.73,1.73,2023-03-31
2023,3,31,19,5.15,4.16,2023-03-31
2023,3,31,20,19.5,19.5,2023-03-31
2023,3,31,21,32.75,32.75,2023-03-31
2023,3,31,22,35.61,35.61,2023-03-31
2023,3,31,23,32.5,32.5,2023-03-31
2023,4,1,0,31.92,31.92,2023-04-01
2023,4,1,1,82.19,82.19,2023-04-01
2023,4,1,2,63.9,63.9,2023-04-01
2023,4,1,3,50.0,50.0,2023-04-01
2023,4,1,4,42.5,42.5,2023-04-01
2023,4,1,5,39.45,39.45,2023-04-01
2023,4,1,6,38.32,38.32,2023-04-01
2023,4,1,7,42.5,42.5,2023-04-01
2023,4,1,8,54.67,54.67,2023-04-01
2023,4,1,9,63.78,63.78,2023-04-01
2023,4,1,10,55.0,55.0,2023-04-01
2023,4,1,11,33.33,33.33,2023-04-01
2023,4,1,12,18.16,18.16,2023-04-01
2023,4,1,13,15.49,15.49,2023-04-01
2023,4,1,14,15.0,15.0,2023-04-01
2023,4,1,15,10.35,10.35,2023-04-01
2023,4,1,16,4.16,4.16,2023-04-01
2023,4,1,17,4.16,4.16,2023-04-01
2023,4,1,18,4.16,4.16,2023-04-01
2023,4,1,19,4.16,4.16,2023-04-01
2023,4,1,20,17.99,17.99,2023-04-01
2023,4,1,21,36.55,36.55,2023-04-01
2023,4,1,22,49.01,49.01,2023-04-01
2023,4,1,23,37.38,37.38,2023-04-01
2023,4,2,0,33.65,33.65,2023-04-02
2023,4,2,1,19.0,19.0,2023-04-02
2023,4,2,2,18.6,18.6,2023-04-02
2023,4,2,3,18.34,18.34,2023-04-02
2023,4,2,4,18.16,18.16,2023-04-02
2023,4,2,5,18.16,18.16,2023-04-02
2023,4,2,6,18.16,18.16,2023-04-02
2023,4,2,7,18.46,18.46,2023-04-02
2023,4,2,8,18.6,18.6,2023-04-02
2023,4,2,9,18.46,18.46,2023-04-02
2023,4,2,10,14.0,14.0,2023-04-02
2023,4,2,11,4.16,4.16,2023-04-02
2023,4,2,12,0.1,0.1,2023-04-02
2023,4,2,13,1.05,0.1,2023-04-02
2023,4,2,14,9.41,0.1,2023-04-02
2023,4,2,15,0.0,0.0,2023-04-02
2023,4,2,16,0.0,0.0,2023-04-02
2023,4,2,17,0.0,0.0,2023-04-02
2023,4,2,18,0.0,0.0,2023-04-02
2023,4,2,19,0.19,0.19,2023-04-02
2023,4,2,20,18.16,18.16,2023-04-02
2023,4,2,21,40.0,40.0,2023-04-02
2023,4,2,22,50.0,50.0,2023-04-02
2023,4,2,23,45.1,45.1,2023-04-02
2023,4,3,0,40.0,40.0,2023-04-03
2023,4,3,1,52.62,52.62,2023-04-03
2023,4,3,2,48.43,48.43,2023-04-03
2023,4,3,3,46.21,46.21,2023-04-03
2023,4,3,4,46.53,46.53,2023-04-03
2023,4,3,5,46.21,46.21,2023-04-03
2023,4,3,6,47.44,47.44,2023-04-03
2023,4,3,7,54.39,54.39,2023-04-03
2023,4,3,8,99.71,99.71,2023-04-03
2023,4,3,9,119.0,119.0,2023-04-03
2023,4,3,10,60.0,60.0,2023-04-03
2023,4,3,11,46.21,46.21,2023-04-03
2023,4,3,12,20.0,20.0,2023-04-03
2023,4,3,13,28.23,19.5,2023-04-03
2023,4,3,14,20.0,20.0,2023-04-03
2023,4,3,15,19.5,19.5,2023-04-03
2023,4,3,16,19.2,19.2,2023-04-03
2023,4,3,17,25.15,19.3,2023-04-03
2023,4,3,18,30.0,30.0,2023-04-03
2023,4,3,19,48.11,48.11,2023-04-03
2023,4,3,20,94.98,94.98,2023-04-03
2023,4,3,21,165.33,165.33,2023-04-03
2023,4,3,22,160.72,160.72,2023-04-03
2023,4,3,23,110.01,110.01,2023-04-03
2023,4,4,0,89.6,89.6,2023-04-04
2023,4,4,1,92.18,92.18,2023-04-04
2023,4,4,2,68.25,68.25,2023-04-04
2023,4,4,3,85.0,85.0,2023-04-04
2023,4,4,4,79.21,79.21,2023-04-04
2023,4,4,5,65.27,65.27,2023-04-04
2023,4,4,6,65.5,65.5,2023-04-04
2023,4,4,7,76.24,76.24,2023-04-04
2023,4,4,8,89.65,89.65,2023-04-04
2023,4,4,9,90.99,90.99,2023-04-04
2023,4,4,10,59.0,59.0,2023-04-04
2023,4,4,11,31.71,31.71,2023-04-04
2023,4,4,12,26.99,26.99,2023-04-04
2023,4,4,13,15.49,15.49,2023-04-04
2023,4,4,14,15.49,15.49,2023-04-04
2023,4,4,15,15.49,15.49,2023-04-04
2023,4,4,16,30.54,10.0,2023-04-04
2023,4,4,17,34.97,8.0,2023-04-04
2023,4,4,18,34.97,10.0,2023-04-04
2023,4,4,19,30.72,15.49,2023-04-04
2023,4,4,20,38.2,38.2,2023-04-04
2023,4,4,21,106.14,106.14,2023-04-04
2023,4,4,22,104.0,104.0,2023-04-04
2023,4,4,23,90.99,90.99,2023-04-04
2023,4,5,0,89.65,89.65,2023-04-05
2023,4,5,1,70.25,70.25,2023-04-05
2023,4,5,2,108.76,108.76,2023-04-05
2023,4,5,3,114.65,114.65,2023-04-05
2023,4,5,4,115.33,115.33,2023-04-05
2023,4,5,5,116.53,116.53,2023-04-05
2023,4,5,6,120.69,120.69,2023-04-05
2023,4,5,7,122.72,122.72,2023-04-05
2023,4,5,8,137.23,137.23,2023-04-05
2023,4,5,9,138.83,138.83,2023-04-05
2023,4,5,10,123.62,123.62,2023-04-05
2023,4,5,11,104.23,104.23,2023-04-05
2023,4,5,12,84.89,84.89,2023-04-05
2023,4,5,13,70.0,70.0,2023-04-05
2023,4,5,14,61.12,61.12,2023-04-05
2023,4,5,15,55.0,55.0,2023-04-05
2023,4,5,16,50.0,42.02,2023-04-05
2023,4,5,17,50.0,42.03,2023-04-05
2023,4,5,18,55.0,55.0,2023-04-05
2023,4,5,19,75.0,75.0,2023-04-05
2023,4,5,20,127.28,127.28,2023-04-05
2023,4,5,21,166.06,166.06,2023-04-05
2023,4,5,22,164.98,164.98,2023-04-05
2023,4,5,23,151.39,151.39,2023-04-05
2023,4,6,0,130.43,130.43,2023-04-06
2023,4,6,1,135.54,135.54,2023-04-06
2023,4,6,2,124.12,124.12,2023-04-06
2023,4,6,3,120.0,120.0,2023-04-06
2023,4,6,4,115.33,115.33,2023-04-06
2023,4,6,5,114.85,114.85,2023-04-06
2023,4,6,6,124.91,124.91,2023-04-06
2023,4,6,7,113.01,113.01,2023-04-06
2023,4,6,8,99.12,99.12,2023-04-06
2023,4,6,9,94.8,94.8,2023-04-06
2023,4,6,10,115.33,115.33,2023-04-06
2023,4,6,11,60.0,60.0,2023-04-06
2023,4,6,12,65.14,50.78,2023-04-06
2023,4,6,13,65.14,42.02,2023-04-06
2023,4,6,14,63.0,41.63,2023-04-06
2023,4,6,15,65.14,41.33,2023-04-06
2023,4,6,16,63.0,27.78,2023-04-06
2023,4,6,17,65.14,25.0,2023-04-06
2023,4,6,18,65.14,25.0,2023-04-06
2023,4,6,19,55.0,42.23,2023-04-06
2023,4,6,20,127.45,127.45,2023-04-06
2023,4,6,21,127.45,127.45,2023-04-06
2023,4,6,22,133.67,133.67,2023-04-06
2023,4,6,23,127.45,127.45,2023-04-06
2023,4,7,0,122.88,122.88,2023-04-07
2023,4,7,1,116.61,116.61,2023-04-07
2023,4,7,2,110.43,110.43,2023-04-07
2023,4,7,3,113.79,113.79,2023-04-07
2023,4,7,4,115.33,115.33,2023-04-07
2023,4,7,5,112.02,112.02,2023-04-07
2023,4,7,6,111.23,111.23,2023-04-07
2023,4,7,7,132.87,132.87,2023-04-07
2023,4,7,8,141.45,141.45,2023-04-07
2023,4,7,9,139.23,139.23,2023-04-07
2023,4,7,10,83.0,83.0,2023-04-07
2023,4,7,11,54.68,54.68,2023-04-07
2023,4,7,12,65.5,25.0,2023-04-07
2023,4,7,13,65.5,20.0,2023-04-07
2023,4,7,14,65.5,15.0,2023-04-07
2023,4,7,15,65.14,4.16,2023-04-07
2023,4,7,16,65.14,1.5,2023-04-07
2023,4,7,17,65.14,1.5,2023-04-07
2023,4,7,18,65.5,4.0,2023-04-07
2023,4,7,19,66.89,25.0,2023-04-07
2023,4,7,20,108.0,108.0,2023-04-07
2023,4,7,21,143.35,143.35,2023-04-07
2023,4,7,22,143.35,143.35,2023-04-07
2023,4,7,23,139.5,139.5,2023-04-07
2023,4,8,0,135.96,135.96,2023-04-08
2023,4,8,1,126.24,126.24,2023-04-08
2023,4,8,2,115.07,115.07,2023-04-08
2023,4,8,3,115.33,115.33,2023-04-08
2023,4,8,4,110.75,110.75,2023-04-08
2023,4,8,5,110.78,110.78,2023-04-08
2023,4,8,6,112.16,112.16,2023-04-08
2023,4,8,7,116.14,116.14,2023-04-08
2023,4,8,8,129.35,129.35,2023-04-08
2023,4,8,9,135.01,135.01,2023-04-08
2023,4,8,10,112.33,112.33,2023-04-08
2023,4,8,11,40.23,40.23,2023-04-08
2023,4,8,12,33.3,33.3,2023-04-08
2023,4,8,13,32.58,32.58,2023-04-08
2023,4,8,14,32.48,32.48,2023-04-08
2023,4,8,15,25.0,25.0,2023-04-08
2023,4,8,16,20.0,20.0,2023-04-08
2023,4,8,17,10.0,10.0,2023-04-08
2023,4,8,18,20.0,20.0,2023-04-08
2023,4,8,19,35.14,35.14,2023-04-08
2023,4,8,20,107.53,107.53,2023-04-08
2023,4,8,21,140.21,140.21,2023-04-08
2023,4,8,22,137.31,137.31,2023-04-08
2023,4,8,23,134.9,134.9,2023-04-08
2023,4,9,0,126.98,126.98,2023-04-09
2023,4,9,1,127.99,127.99,2023-04-09
2023,4,9,2,117.86,117.86,2023-04-09
2023,4,9,3,119.83,119.83,2023-04-09
2023,4,9,4,117.99,117.99,2023-04-09
2023,4,9,5,118.24,118.24,2023-04-09
2023,4,9,6,117.86,117.86,2023-04-09
2023,4,9,7,120.0,120.0,2023-04-09
2023,4,9,8,118.9,118.9,2023-04-09
2023,4,9,9,122.98,122.98,2023-04-09
2023,4,9,10,90.0,90.0,2023-04-09
2023,4,9,11,40.02,40.02,2023-04-09
2023,4,9,12,32.58,32.58,2023-04-09
2023,4,9,13,25.0,25.0,2023-04-09
2023,4,9,14,5.5,5.5,2023-04-09
2023,4,9,15,1.5,1.5,2023-04-09
2023,4,9,16,1.5,1.5,2023-04-09
2023,4,9,17,0.1,0.1,2023-04-09
2023,4,9,18,1.5,1.5,2023-04-09
2023,4,9,19,4.17,4.17,2023-04-09
2023,4,9,20,63.96,63.96,2023-04-09
2023,4,9,21,117.86,117.86,2023-04-09
2023,4,9,22,126.39,126.39,2023-04-09
2023,4,9,23,115.0,115.0,2023-04-09
2023,4,10,0,106.94,106.94,2023-04-10
2023,4,10,1,98.21,98.21,2023-04-10
2023,4,10,2,81.85,81.85,2023-04-10
2023,4,10,3,78.14,78.14,2023-04-10
2023,4,10,4,71.9,71.9,2023-04-10
2023,4,10,5,70.0,70.0,2023-04-10
2023,4,10,6,72.96,72.96,2023-04-10
2023,4,10,7,80.0,80.0,2023-04-10
2023,4,10,8,78.14,78.14,2023-04-10
2023,4,10,9,70.0,70.0,2023-04-10
2023,4,10,10,55.13,55.13,2023-04-10
2023,4,10,11,27.75,27.75,2023-04-10
2023,4,10,12,20.53,20.53,2023-04-10
2023,4,10,13,15.52,15.52,2023-04-10
2023,4,10,14,1.5,1.5,2023-04-10
2023,4,10,15,1.5,1.5,2023-04-10
2023,4,10,16,0.1,0.1,2023-04-10
